CODE,YEAR,DEVING,FOIPASS,FOI_postpassage,polity2,NEWDEM,logINGO,CORRUPTION,logtrade,loggdpcap,AID_DEPENDENCE,IMFDUMMY,FOI_REGIONAL,FOI_IGO,turnfreq,opp1vote,oppvote,opp1vote_dev,turnfreq1,FHDEM,checks,PRESSFREEDOM,PRES,FDISTOCK,GDPGRTH,BATTLEDEATHS,INJUD,yrcurnt
TUR,1984,1,0,0,7,1,6.593044534,3.588461538,3.368380595,7.86050863,-4.631964739,1,0,0.16086973,3,0.3046,0.5373,0.2011,3,1,1,1,0,10.851655,0.049710809,0,1,4
TUR,1985,1,0,0,7,1,6.617402978,3.588461538,3.563319967,7.904846247,-4.834049628,1,0,0.162193594,2,0.3046,0.5373,0.22845,2,1,2,1,0,11.29733466,0.067120158,173,2,3
TUR,1986,1,0,0,7,1,6.602587892,3.588461538,3.550395187,7.926620641,-5.018116975,1,0,0.164089798,1,0.3046,0.5373,0.1523,1,1,2,1,0,10.18966493,0.042413356,173,2,2
TUR,1987,1,0,0,7,1,6.587550015,3.588461538,3.381488117,7.975535443,-4.758499482,1,0.035714286,0.185579195,1,0,0,-0.22845,1,1,2,1,0,9.169612446,0.070120312,173,2,0
TUR,1988,1,0,0,7,0,6.66057515,3.588461538,3.506706437,8.048063869,-4.705995872,1,0.035714286,0.203814128,1,0.2474,0.4388,0.01895,1,1,2,1,0,8.064231975,0.094855388,173,2,4
TUR,1989,1,0,0,7,0,6.736966958,3.588461538,3.589247881,8.053419084,-4.847816609,1,0.035714286,0.202838352,0,0.2474,0.4388,0.03325,0,1,2,1,0,8.027026136,0.023207368,173,2,3
TUR,1990,1,0,0,9,0,6.778784898,3.588461538,3.525880063,8.038903847,-5.093922462,1,0.035714286,0.203055981,0,0.2474,0.4388,0.04755,0,1,2,1,0,7.26690705,0.002902441,845,2,2
TUR,1991,1,0,0,9,0,6.821107472,3.588461538,3.432146657,8.110054044,-4.795992748,0,0.071428571,0.224700772,0,0.2474,0.4388,0.06185,0,1,2,1,0,5.505083708,0.092661467,845,2,0
TUR,1992,1,0,0,9,0,6.736966958,3.588461538,3.416939872,8.099679978,-4.416150287,0,0.071428571,0.21875202,1,0.2401,0.5164,-0.0073,1,1,3,1,0,5.890714533,0.00720279,793.3228,2,4
TUR,1993,1,0,0,9,0,6.950814768,3.588461538,3.457494714,8.131252246,-5.271312478,0,0.107142857,0.231781111,1,0.2401,0.5164,-0.005475,1,1,3,1,0,5.987165693,0.050356349,2884.81,1,3
TUR,1994,1,0,0,8,0,6.991176887,3.588461538,3.497025239,8.187449713,-5.137957392,0,0.107142857,0.247013779,1,0.2401,0.5164,-0.00365,1,1,3,1,0,5.541683135,0.076512652,4100,1,2
TUR,1995,1,0,0,8,0,7.041411664,3.588461538,3.731600101,8.122206247,-5.391267989,1,0.107142857,0.260990957,1,0.2401,0.5164,-0.001825,1,1,3,1,0,7.998894566,-0.046681474,5250,1,0
TUR,1996,1,0,0,8,0,7.095064377,3.588461538,3.789688911,8.180757013,-5.196480627,1,0.107142857,0.253605574,2,0.2133,0.5124,-0.0268,2,1,4,0,0,6.561014936,0.078782669,7000,1,4
TUR,1997,1,0,0,8,0,7.135687347,3.588461538,3.899329075,8.234806528,-5.315197677,1,0.107142857,0.271399282,1,0.2133,0.5124,-0.0201,1,1,4,0,0,6.417873865,0.073796645,5250,1,3
TUR,1998,1,0,0,7,0,7.135687347,3.588461538,4.006793468,8.290859248,-5.386459009,1,0.107142857,0.282585124,1,0.2133,0.5124,-0.0134,1,1,4,0,0,6.448875354,0.075776636,4200,1,2
TUR,1999,1,0,0,7,0,7.218909708,3.588461538,3.726126225,8.297021274,-5.393198386,1,0.142857143,0.290875509,1,0.2133,0.5124,-0.0067,1,1,4,0,0,6.462223115,0.023082147,2100,1,0
TUR,2000,1,0,0,7,0,7.259116128,3.588461538,3.656508038,8.246675215,-5.437673555,1,0.25,0.31579941,2,0.1548,0.2757,-0.0585,2,1,6,0,0,7.280266666,-0.033653448,870.4932,1,4
TUR,2001,1,0,0,7,0,7.325148958,3.588461538,3.765658663,8.296788981,-5.186438664,1,0.321428571,0.364905326,1,0.1548,0.2757,-0.043875,1,1,6,1,0,7.188984084,0.067744552,268.4084,1,3
TUR,2002,1,0,0,7,0,7.361375429,3.588461538,3.927034397,8.223421281,-5.279138234,1,0.392857143,0.398858219,1,0.1548,0.2757,-0.02925,1,1,6,1,0,9.96581271,-0.056974768,132.0032,1,2
TUR,2003,1,1,0,7,0,7.402451521,3.588461538,3.887732003,8.269188469,-5.186508293,1,0.392857143,0.427245458,2,0.195,0.195,0.025575,2,1,2,1,0,8.035004771,0.061638398,50,1,4
TUR,2004,1,0,1,7,0,7.466799475,3.588461538,3.850843488,8.306977469,-5.289133784,1,0.464285714,0.449406928,2,0.195,0.195,0.03015,2,1,2,1,0,11.06167425,0.052652646,83,1,3
TUR,2005,1,0,1,7,0,7.487733761,3.588461538,3.906752678,8.383285255,-5.249649306,1,0.5,0.477936121,1,0.195,0.195,0.0201,1,1,2,1,0,9.842453323,0.093628089,166,1,2
TUR,2006,1,0,1,7,0,7.518064181,3.588461538,3.85453964,8.450963,-5.237771289,1,0.535714286,0.51305849,1,0.195,0.195,0.01005,1,1,2,1,0,14.73797543,0.084016175,454,1,1
TUR,2007,1,0,1,7,0,7.557994959,3.588461538,3.917029578,8.504796977,-5.199537842,1,0.571428571,0.521600998,1,0.195,0.195,0,1,1,2,1,0,17.95487926,0.06893489,210,1,0
TUR,2008,1,0,1,7,0,7.564757013,3.588461538,3.908157822,8.537801738,-5.161658965,1,0.607142857,0.552068444,0,0.2085,0.3514,0.0135,0,1,2,1,0,23.29672113,0.046685791,424,0,4
UAE,1983,1,0,0,-8,0,4.644390899,5.883333333,4.594998392,10.54058859,-5.382093152,0,0,0.091997928,0,0,0,0,0,1,1,1,1,1.591224862,NA,0,1,3
UAE,1984,1,0,0,-8,0,4.882801923,5.883333333,4.561183315,10.42340462,-5.381294661,0,0,0.097782191,0,0,0,0,0,1,1,1,1,1.900940821,-0.053925334,0,1,2
UAE,1985,1,0,0,-8,0,5.030437921,5.883333333,4.508845163,10.41006155,-5.380091099,0,0,0.09662983,0,0,0,0,0,1,1,1,1,2.534479768,0.04611155,0,1,1
UAE,1986,1,0,0,-8,0,5.093750201,5.883333333,4.495919947,10.28427323,-5.384370981,0,0,0.09915757,0,0,0,0,0,1,1,1,1,1.780443862,-0.065732521,0,1,0
UAE,1987,1,0,0,-8,0,5.153291594,5.883333333,4.46744646,10.01840708,-5.110993363,0,0,0.106938361,0,0,0,0,0,1,1,1,1,2.733110851,-0.187833481,0,2,4
UAE,1988,1,0,0,-8,0,5.214935758,5.883333333,4.545775544,10.02183443,-4.680315101,0,0,0.113582858,0,0,0,0,0,1,1,1,1,2.685410915,0.062584755,0,1,3
UAE,1989,1,0,0,-8,0,5.375278408,5.883333333,4.589468975,9.941084275,-5.532280401,0,0,0.112856737,0,0,0,0,0,1,1,1,1,3.489485558,-0.023982495,0,2,2
UAE,1990,1,0,0,-8,0,5.480638923,5.883333333,4.642019665,10.01286416,-5.460301745,0,0,0.111175861,0,0,0,0,0,0,1,0,1,3.151193729,0.135378384,0,2,1
UAE,1991,1,0,0,-8,0,5.533389489,5.883333333,4.678404729,10.1206215,-5.380874136,0,0,0.121516351,0,0,0,0,0,0,1,0,1,2.223061544,0.175300125,0,1,0
UAE,1992,1,0,0,-8,0,5.579729826,5.883333333,4.748370073,10.07049066,-5.451664302,0,0,0.117936458,0,0,0,0,0,0,1,0,1,2.290762972,0.002099667,0,2,4
UAE,1993,1,0,0,-8,0,5.707110265,5.883333333,4.850514693,10.04573996,-5.466490459,0,0,0.134584274,0,0,0,0,0,1,1,0,1,2.592057648,0.026900827,0,2,3
UAE,1994,1,0,0,-8,0,5.765191103,5.883333333,4.946901029,9.985071251,-5.466968699,0,0,0.137629838,0,0,0,0,0,0,1,0,1,3.659054374,-0.009000205,0,2,2
UAE,1995,1,0,0,-8,0,5.828945618,5.883333333,4.934678859,10.00251132,-5.453104466,0,0,0.148323478,0,0,0,0,0,0,1,0,1,3.581055509,0.073355059,0,2,1
UAE,1996,1,0,0,-8,0,0.693147181,5.883333333,4.882714757,10.02332551,-5.374486011,0,0,0.145594969,0,0,0,0,0,0,1,0,1,4.135434856,0.079456233,0,2,0
UAE,1997,1,0,0,-8,0,5.924255797,5.883333333,5.020144345,10.02558196,-5.369182965,0,0,0.157646209,0,0,0,0,0,0,1,0,1,4.314691839,0.061682279,0,2,4
UAE,1998,1,0,0,-8,0,5.96870756,5.883333333,5.056197353,10.0315152,-5.394244284,0,0,0.173636606,0,0,0,0,0,0,1,0,1,4.497757913,0.066573961,0,2,3
UAE,1999,1,0,0,-8,0,6.049733455,5.883333333,4.998104694,10.01494709,-5.383538561,0,0,0.183516019,0,0,0,0,0,0,1,0,1,5.280071834,0.042687587,0,1,2
UAE,2000,1,0,0,-8,0,6.049733455,5.883333333,4.905193282,9.995965708,-5.38756703,0,0,0.204673353,0,0,0,0,0,0,1,0,1,2.854540844,0.038805648,0,1,1
UAE,2001,1,0,0,-8,0,6.182084907,5.883333333,4.857121727,9.989691422,-5.390910118,0,0,0.239005641,0,0,0,0,0,0,1,0,1,1.516114566,0.049839162,0,1,0
UAE,2002,1,0,0,-8,0,6.210600077,5.883333333,4.897222868,9.953738678,-5.391381728,0,0,0.265063538,0,0,0,0,0,0,1,0,1,3.254555875,0.017,0,1,4
UAE,2003,1,0,0,-8,0,6.265301213,5.883333333,4.917872716,9.928806279,-5.388341583,0,0.111111111,0.304782299,0,0,0,0,0,0,1,0,1,4.801400464,0.026,0,1,3
UAE,2004,1,0,0,-8,0,6.300785795,5.883333333,4.97040735,9.993736688,-5.3869804,0,0.111111111,0.329323802,0,0,0,0,0,0,1,0,1,8.929520019,0.119,0,1,2
UAE,2005,1,0,0,-8,0,6.381816017,5.883333333,5.108764634,10.04285484,-5.388071738,0,0.111111111,0.352077675,0,0,0,0,0,0,1,0,1,16.93789935,0.097,0,1,4
UAE,2006,1,0,0,-8,0,6.440946541,5.883333333,5.100661473,10.08270634,-5.399243285,0,0.111111111,0.375633923,0,0,0,0,0,0,1,0,1,20.56191211,0.082,0,1,3
UAE,2007,1,0,0,-8,0,6.472346295,5.883333333,5.069740794,10.13163464,-5.399243285,0,0.111111111,0.384641883,0,0,0,0,0,0,1,0,1,24.41967543,0.087,0,1,2
UAE,2008,1,0,0,-8,0,6.507277712,5.883333333,5.017129531,10.16027894,-5.399243285,0,0.111111111,0.331011204,0,0,0,0,0,0,1,0,1,28.04192625,0.061,0,1,1
UGA,1983,1,0,0,3,0,5.517452896,2.434166667,3.254291729,5.212098411,-3.44327878,1,0,0.094513358,2,0.4704,0.5114,0.2352,2,1,3,0,0,0.327817581,NA,14857,2,NA
UGA,1984,1,0,0,3,0,5.545177444,2.434166667,3.104731452,5.237305159,-3.459813076,1,0,0.094838237,2,0.4704,0.5114,0.1176,2,1,3,0,0,0.29653235,0.057445577,14857,1,NA
UGA,1985,1,0,0,3,0,5.575949103,2.434166667,3.29648774,5.201926963,-3.737485145,1,0,0.095585598,1,0.4704,0.5114,0,1,1,3,0,0,0.299642509,-0.003446767,14857,0,NA
UGA,1986,1,0,0,0,0,5.590986981,2.434166667,3.358528418,5.134753236,-3.857359152,1,0,0.098516541,1,0,0,-0.4704,1,1,1,1,1,0.201490961,-0.0330638,14857,0,NA
UGA,1987,1,0,0,-7,0,5.605802066,2.434166667,3.333931309,5.103439846,-3.558472018,1,0,0.10439729,1,0,0,-0.3528,1,1,1,1,1,0.176886554,0.003900869,14858,2,NA
UGA,1988,1,0,0,-7,0,5.634789603,2.434166667,3.269203497,5.105872112,-3.754328135,1,0,0.112053988,1,0,0,-0.2352,1,1,1,1,1,0.158114576,0.039619028,2000,2,NA
UGA,1989,1,0,0,-7,0,5.739792912,2.434166667,3.232780241,5.148359403,-3.233098994,1,0,0.112017069,1,0,0,-0.1176,1,1,1,1,1,0.210985117,0.082670735,1000,2,NA
UGA,1990,1,0,0,-7,0,5.826000107,2.434166667,3.259926728,5.173403522,-3.163127034,1,0,0.110227748,1,0,0,0,1,1,1,0,1,0.20805836,0.063619412,1000,1,NA
UGA,1991,1,0,0,-7,0,5.869296913,2.434166667,3.281269939,5.200352674,-2.666729019,1,0,0.119544665,0,0,0,0,0,1,1,0,1,0.147807774,0.064741402,653.8607,0,NA
UGA,1992,1,0,0,-7,0,5.934894196,2.434166667,3.381069565,5.21951076,-2.309802222,1,0,0.115653105,0,0,0,0,0,0,1,0,1,0.212874123,0.055540955,1000,1,NA
UGA,1993,1,0,0,-7,0,6.03068526,2.434166667,3.498086437,5.218958669,-1.908931746,1,0,0.125235446,0,0,0,0,0,0,1,0,1,0.283527297,0.034183569,653.8607,1,NA
UGA,1994,1,0,0,-4,0,6.049733455,2.434166667,3.340733553,5.265539449,-2.078965974,1,0,0.126731625,0,0,0,0,0,0,1,0,1,1.775689942,0.083262925,0,1,NA
UGA,1995,1,0,0,-4,0,6.086774727,2.434166667,3.326450842,5.294978749,-2.242022972,1,0,0.132302103,0,0,0,0,0,1,1,0,1,2.671554421,0.064036357,250,1,NA
UGA,1996,1,0,0,-4,0,5.978885765,2.434166667,3.485022032,5.372125666,-2.318337177,1,0,0.133192906,0,0,0,0,0,1,1,1,1,4.145424778,0.115232438,250,1,0
UGA,1997,1,0,0,-4,0,6.120297419,2.434166667,3.566301761,5.427785858,-2.585782577,1,0,0.142273085,0,0,0,0,0,1,1,1,1,4.681094545,0.090721146,500,1,4
UGA,1998,1,0,0,-4,0,6.142037406,2.434166667,3.531013417,5.446957389,-2.486855273,1,0,0.153706547,0,0,0,0,0,1,1,1,1,6.285680961,0.051000019,250,1,3
UGA,1999,1,0,0,-4,0,6.184148891,2.434166667,3.402660375,5.464514629,-2.640292553,1,0,0.160034885,0,0,0,0,0,1,1,1,1,8.436233426,0.049052655,800,1,2
UGA,2000,1,0,0,-4,0,6.186208624,2.434166667,3.584205096,5.535360481,-2.601395368,1,0,0.181872814,0,0,0,0,0,1,1,1,1,10.02069877,0.10669136,654.5134,1,1
UGA,2001,1,0,0,-4,0,6.226536669,2.434166667,3.488873445,5.535286473,-2.266138262,1,0,0.203655772,0,0,0,0,0,1,1,1,1,12.7282848,0.031419073,663.0317,1,0
UGA,2002,1,0,0,-4,0,6.230481448,2.434166667,3.564731804,5.554277687,-2.506925342,1,0,0.220481001,0,0,0,0,0,1,1,1,1,15.03292411,0.051836611,283,1,4
UGA,2003,1,0,0,-4,0,6.285998095,2.434166667,3.591205823,5.606020428,-2.460185974,1,0,0.249703912,0,0,0,0,0,1,1,1,1,17.1956439,0.087326858,1032,1,3
UGA,2004,1,0,0,-4,0,6.335054251,2.434166667,3.599658177,5.636428955,-2.195302629,1,0,0.272331219,0,0,0,0,0,1,1,1,1,19.13809437,0.064732587,624,1,2
UGA,2005,1,1,0,-4,0,6.342121419,2.434166667,3.570422362,5.669776852,-2.31669,1,0,0.288825027,0,0,0,0,0,1,1,1,1,19.49503727,0.068072333,1624,1,1
UGA,2006,1,0,1,-1,0,6.345636361,2.434166667,3.664950579,5.698584155,-2.402246205,1,0,0.310555298,0,0,0,0,0,1,1,1,1,20.1629355,0.063325651,770,1,0
UGA,2007,1,0,1,-1,0,6.340359304,2.434166667,3.777876505,5.768353606,-2.164912972,1,0,0.31849917,0,0,0,0,0,1,4,1,1,24.23594868,0.107847444,292,1,4
UGA,2008,1,0,1,-1,0,6.34738921,2.434166667,3.846258276,5.816420554,-2.315605492,1,0,0.343783925,0,0,0,0,0,1,4,1,1,25.06298849,0.08412426,144,1,3
UKG,1983,0,0,0,10,0,7.978996371,8.481538462,3.920399914,9.663930378,-5.399243285,0,0.333333333,0.218987297,1,0.369,0.539,0.00275,1,2,4,2,0,10.58926037,NA,110,2,0
UKG,1984,0,0,0,10,0,8.016977747,8.481538462,3.946540022,9.699188638,-5.399243285,0,0.333333333,0.21999485,1,0.276,0.576,-0.093,1,2,4,2,0,11.56665067,0.036240515,85,2,4
UKG,1985,0,0,0,10,0,8.047509511,8.481538462,4.033334411,9.723961114,-5.399243285,0,0.333333333,0.224530449,0,0.276,0.576,-0.06975,0,2,4,2,0,10.56338528,0.026705443,69,2,3
UKG,1986,0,0,0,10,0,8.063062911,8.481538462,4.027169131,9.757057227,-5.399243285,0,0.333333333,0.226830399,0,0.276,0.576,-0.0465,0,2,4,2,0,13.81565431,0.035998445,57,2,2
UKG,1987,0,0,0,10,0,8.078378104,8.481538462,3.943751306,9.794082892,-5.399243285,0,0.333333333,0.245808803,0,0.276,0.576,-0.02325,0,2,4,2,0,13.41374551,0.040125903,61,2,0
UKG,1988,0,0,0,10,0,8.10832229,8.481538462,3.939938535,9.836567102,-5.399243285,0,0.4,0.261856642,0,0.308,0.577,0.032,0,2,4,2,0,15.67316685,0.045620598,98,2,4
UKG,1989,0,0,0,10,0,8.128290172,8.481538462,3.893112167,9.88344174,-5.399243285,0,0.4,0.262355189,0,0.308,0.577,0.024,0,2,4,2,0,15.29502605,0.050320399,104,2,3
UKG,1990,0,0,0,10,0,8.187577396,8.481538462,3.929112857,9.903396395,-5.399243285,0,0.4,0.257106579,0,0.308,0.577,0.016,0,2,4,2,0,17.54814036,0.022814138,75,2,2
UKG,1991,0,0,0,10,0,7.833996342,8.481538462,3.912333329,9.908170482,-5.399243285,0,0.466666667,0.282511376,0,0.308,0.577,0.008,0,2,4,2,0,20.25275825,0.007793588,81,2,1
UKG,1992,0,0,0,10,0,7.864804003,8.481538462,3.849660299,9.891055774,-5.399243285,0,0.466666667,0.277635653,0,0.308,0.577,0,0,2,4,2,0,19.81440358,-0.013924375,96,2,0
UKG,1993,0,0,0,10,0,7.894318064,8.481538462,3.868043301,9.889816877,-5.399243285,0,0.466666667,0.289818609,0,0.344,0.558,0.036,0,2,4,2,0,15.8666151,0.001466507,0,2,4
UKG,1994,0,0,0,10,0,7.565793282,8.481538462,3.940539625,9.909397327,-5.399243285,0,0.466666667,0.302770196,0,0.344,0.558,0.027,0,2,4,2,0,18.30450907,0.022221179,0,1,3
UKG,1995,0,0,0,10,0,7.580699752,8.481538462,3.976025478,9.948763235,-5.399243285,0,0.533333333,0.327684209,0,0.344,0.558,0.018,0,2,4,2,0,17.89433581,0.042802472,0,2,2
UKG,1996,0,0,0,10,0,7.6118424,8.481538462,4.036306376,9.976184796,-5.399243285,0,0.533333333,0.324082002,0,0.344,0.558,0.009,0,2,4,2,0,17.28684783,0.030523613,0,2,1
UKG,1997,0,0,0,10,0,7.38274645,8.481538462,4.069451518,10.00208376,-5.399243285,0,0.6,0.335354213,0,0.344,0.558,0,0,2,4,2,0,18.73327295,0.028853662,0,2,0
UKG,1998,0,0,0,10,0,7.645875825,8.481538462,4.037420821,10.0320465,-5.399243285,0,0.666666667,0.353523587,1,0.307,0.54,-0.037,1,2,3,2,0,18.61431089,0.033073441,0,2,4
UKG,1999,0,0,0,10,0,7.733683571,8.481538462,3.986163478,10.06456481,-5.399243285,0,0.666666667,0.371087468,1,0.307,0.54,-0.02775,1,2,3,2,0,23.17384476,0.036067561,55,2,3
UKG,2000,0,1,0,10,0,7.790282381,8.481538462,3.98369967,10.09536707,-5.399243285,0,0.733333333,0.388851087,1,0.307,0.54,-0.0185,1,2,3,2,0,25.63092421,0.034725651,0,2,2
UKG,2001,0,0,1,10,0,8.187577396,8.481538462,4.044825022,10.13020257,-5.399243285,0,0.733333333,0.414594419,1,0.307,0.54,-0.00925,1,2,3,2,0,29.6871431,0.039155655,0,2,1
UKG,2002,0,0,1,10,0,8.19836439,8.481538462,4.034952591,10.15085413,-5.399243285,0,0.733333333,0.440359719,1,0.317,0.553,0.01,1,2,3,2,0,34.44529787,0.0246135,0,2,0
UKG,2003,0,0,1,10,0,8.221747728,8.481538462,4.003242065,10.1679094,-5.399243285,0,0.733333333,0.47209647,0,0.317,0.553,0.0075,0,2,3,2,0,32.46399149,0.020969816,0,2,4
UKG,2004,0,0,1,10,0,8.280204233,8.481538462,3.975713061,10.19154836,-5.399243285,0,0.733333333,0.496263021,0,0.317,0.553,0.005,0,2,3,2,0,32.57347209,0.028081967,0,2,3
UKG,2005,0,0,1,10,0,8.279443488,8.481538462,3.97422309,10.21542174,-5.399243285,0,0.8,0.522629669,0,0.317,0.553,0.0025,0,2,3,2,0,31.93175732,0.029509162,0,2,2
UKG,2006,0,0,1,10,0,8.292548514,8.481538462,4.028426277,10.23114677,-5.399243285,0,0.866666667,0.557647118,0,0.3236,0.6481,0.0066,0,2,3,2,0,36.91459818,0.021729903,0,2,1
UKG,2007,0,0,1,10,0,8.303009381,8.481538462,4.096996055,10.25301152,-5.399243285,0,0.866666667,0.564957165,0,0.3236,0.6481,0.00495,0,2,3,2,0,46.83670464,0.028527388,0,2,0
UKG,2008,0,0,1,10,0,8.300031712,8.481538462,4.034991487,10.27210606,-5.399243285,0,0.866666667,0.586661468,0,0.3236,0.6481,0.0033,0,2,NA,2,0,44.35408245,0.025591686,0,2,4
UKR,1983,1,0,0,NA,NA,2.079441542,2.409090909,NA,NA,NA,0,0.037037037,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1984,1,0,0,NA,NA,2.197224577,2.409090909,NA,NA,NA,0,0.037037037,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1985,1,0,0,NA,NA,2.302585093,2.409090909,NA,NA,NA,0,0.037037037,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1986,1,0,0,NA,NA,2.197224577,2.409090909,NA,NA,NA,0,0.037037037,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1987,1,0,0,NA,NA,2.197224577,2.409090909,NA,NA,NA,0,0.074074074,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1988,1,0,0,NA,NA,1.945910149,2.409090909,NA,7.248432421,-5.399243285,0,0.111111111,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA
UKR,1989,1,0,0,NA,NA,1.609437912,2.409090909,NA,7.269338045,-5.399243285,0,0.111111111,NA,0,0,0,0,0,NA,NA,NA,0,NA,0.025664633,0,NA,NA
UKR,1990,1,0,0,NA,NA,1.791759469,2.409090909,4.162269114,7.302458565,-5.399243285,0,0.111111111,NA,0,0,0,0,0,NA,NA,NA,0,NA,0.038731032,0,NA,NA
UKR,1991,1,0,0,NA,NA,2.079441542,2.409090909,4.031824398,7.234607829,-4.819860947,0,0.111111111,NA,0,0,0,0,0,NA,NA,NA,0,NA,-0.063452351,0,NA,NA
UKR,1992,1,1,0,6,0,2.197224577,2.409090909,3.913231207,7.144664592,-4.680490472,0,0.111111111,0.134185712,0,0,0,0,0,1,3,1,1,NA,-0.084106439,0,NA,4
UKR,1993,1,0,1,6,0,5.003946306,2.409090909,3.82800759,7.039766431,-4.417933866,0,0.111111111,0.141835927,0,0,0,0,0,1,3,1,1,0.361898109,-0.096989986,0,1,3
UKR,1994,1,0,1,5,0,5.673323267,2.409090909,3.952566297,6.885756072,-4.659192759,0,0.111111111,0.140027563,0,0,0,0,0,1,3,1,1,0.702660865,-0.142261069,0,0,0
UKR,1995,1,0,1,7,1,2.708050201,2.409090909,4.303308071,6.630207499,-4.608718963,1,0.111111111,0.151051123,1,0,0,0,1,1,6,1,1,0.892564531,-0.229340455,0,1,4
UKR,1996,1,0,1,7,0,6.045005314,2.409090909,4.577076172,6.508002354,-4.508533215,1,0.111111111,0.163595686,1,0,0,0,1,1,6,1,1,1.845358215,-0.122,0,1,3
UKR,1997,1,0,1,7,0,6.284134161,2.409090909,4.541768547,6.411516069,-4.323371652,1,0.148148148,0.191736242,1,0,0,0,1,1,6,1,1,3.227193399,-0.1,0,1,2
UKR,1998,1,0,1,7,0,6.478509642,2.409090909,4.433686655,6.39016815,-4.833119324,1,0.148148148,0.20063543,1,0,0,0,1,1,6,1,1,4.114730506,-0.03,0,1,1
UKR,1999,1,0,1,7,0,6.687108608,2.409090909,4.454925332,6.379922747,-4.312844844,1,0.185185185,0.213113561,1,0.2603,0.4209,0.2603,1,1,5,1,1,6.687752779,-0.019,0,1,0
UKR,2000,1,0,1,7,0,6.687108608,2.409090909,4.624499222,6.387349824,-3.938101018,1,0.296296296,0.262228063,0,0.2603,0.4209,0.195225,0,1,5,1,1,10.28478138,-0.002,0,1,4
UKR,2001,1,0,1,6,0,6.876264612,2.409090909,4.786310159,6.454740861,-4.011828392,1,0.444444444,0.330444164,0,0.2603,0.4209,0.13015,0,1,5,1,1,12.39542786,0.059,0,1,3
UKR,2002,1,0,1,6,0,6.91274282,2.409090909,4.694048585,6.552806688,-4.128965765,1,0.555555556,0.367792175,0,0.2603,0.4209,0.065075,0,1,5,1,1,12.63124157,0.092,0,1,2
UKR,2003,1,0,1,6,0,6.971668605,2.409090909,4.661492001,6.613436567,-4.243121627,1,0.555555556,0.402786538,1,0.2513,0.5375,-0.009,1,1,4,1,1,13.974105,0.052,0,1,1
UKR,2004,1,0,1,6,0,7.022868086,2.409090909,4.726792737,6.711391635,-4.620240571,1,0.666666667,0.448525757,1,0.2513,0.5375,-0.00675,1,1,4,0,1,15.09183671,0.094,0,1,0
UKR,2005,1,0,1,6,0,7.052721049,2.409090909,4.74414077,6.833199058,-4.681910944,1,0.703703704,0.482320889,2,0.2513,0.5375,-0.0045,2,1,4,0,1,14.80559976,0.121,0,1,4
UKR,2006,1,0,1,6,0,7.081708586,2.409090909,4.626140202,6.867168897,-4.774080964,1,0.740740741,0.512093773,2,0.2513,0.5375,-0.00225,2,2,4,1,1,19.97758791,0.027,0,0,3
UKR,2007,1,0,1,7,0,7.122866659,2.409090909,4.565343357,6.944388281,-4.783122813,1,0.777777778,0.522541016,2,0.2227,0.2227,-0.0286,2,2,3,1,1,21.46110561,0.073,0,0,2
UKR,2008,1,0,1,7,0,7.127693699,2.409090909,4.556050025,7.026391023,-4.968164289,1,0.777777778,0.552780985,1,0.3437,0.4373,0.09955,1,2,3,1,1,26.66708522,0.079000008,0,0,1
URU,1983,1,0,0,-7,0,6.302618976,5.512727273,3.453684128,8.570971418,-5.316919282,1,0,0.106934239,0,0,0,0,0,1,1,1,1,4.700458468,NA,0,1,2
URU,1984,1,0,0,-7,0,6.317164687,5.512727273,3.897776748,8.456157556,-5.241150295,1,0,0.113834055,0,0,0,0,0,1,1,1,1,8.213058061,-0.102743992,0,1,0
URU,1985,1,0,0,-7,0,6.352629396,5.512727273,3.870285479,8.438305487,-5.223581387,1,0,0.11361494,1,0.3309,0.5596,0.3309,1,1,5,1,1,8.706678955,-0.011426174,0,1,4
URU,1986,1,0,0,9,1,6.343880434,5.512727273,3.868208409,8.446517841,-5.157467483,1,0,0.122742959,1,0.3309,0.5596,0.248175,1,2,5,1,1,8.771248089,0.01466536,0,2,3
URU,1987,1,0,0,9,1,6.333279628,5.512727273,3.839102552,8.524655531,-4.722371007,1,0,0.128980532,1,0.3309,0.5596,0.16545,1,2,5,2,1,7.627965371,0.088098083,0,2,2
URU,1988,1,0,0,9,1,6.405228458,5.512727273,3.710020492,8.595328653,-5.06256579,1,0,0.131613599,1,0.3309,0.5596,0.082725,1,2,5,2,1,6.703955169,0.079931372,0,2,1
URU,1989,1,0,0,9,1,6.487684018,5.512727273,3.683711452,8.603790725,-4.796309287,1,0,0.131064022,1,0.3309,0.5596,0,1,2,5,2,1,7.054038925,0.014809375,0,2,0
URU,1990,1,0,0,10,0,6.549650742,5.512727273,3.718281979,8.608401952,-4.86171227,1,0,0.132063745,1,0,0,-0.3309,1,2,4,2,1,7.32187796,0.011039011,0,2,4
